,site_id,delta,vote ,site_name,year_x,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,NPL_STAT,deletion_date_new,CAG,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,f_black,f_maleunem,f_femunem,f_hispanic,f_unemployment,f_educated,f_urban,f_rural,f_lessthan,f_higher,income,npv,lognpv,federal_status,duration,event,president,final_date_year,State,year_y,party,Abbreviation
50,CA2890012584,474.0,46.4,"LAWRENCE LIVERMORE NATL LAB, MAIN SITE (USD",1980,7000 EAST AVE,LIVERMORE,ALAMEDA,CA,94550.0,9,Currently on the,37.68806,-121.7047,42.24,F,1987-07-22,2007-08-10,completed,,0,0,0,0,0,0,0,0,0,1,0,0.010309301970193134,0.008358881104974248,0.010587900792242493,0.06018391340769815,0.018946781897216738,0.5188074443010465,0.5224296108391437,0.4775703891608562,0.1016996437402289,0.331290046194098,30625.0,684000,13.435713196604688,1,7324.0,1,reagan2,1987,California,1984,1,CA
51,CA3570024551,474.0,46.4,CASTLE AIR FORCE BASE (6 AREAS),1980,CASTLE AFB,MERCED,MERCED,CA,95342.0,9,Currently on the,37.36736,-120.5636,37.93,F,1987-07-22,2006-09-21,completed,,0,0,0,0,0,0,0,0,0,1,0,0.17748727914896745,0.04179064763306379,0.056043718417570734,0.2783778663624697,0.09783436605063453,0.6854464915507843,0.0,0.4835246696734072,0.2641755448476121,0.6012951300789056,14594.5,1,0.0,1,7001.0,1,reagan2,1987,California,1984,1,CA
52,CA4570024337,474.0,46.4,MCCLELLAN AIR FORCE BASE (GROUND WATER CONT,1980,APPROX 5200 WATT AVE,MCCLELLAN AFB,SACRAMENTO,CA,95652.0,9,Currently on the,38.66,-121.3994,57.93,F,1987-07-22,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.13173264149709712,0.0,0.0,0.06943543250467332,0.0,0.2946138874904062,1.0,0.0,0.02401038442438179,0.2439974047540094,13077.0,1026560,13.841723964780178,1,11124.0,0,reagan2,1987,California,1984,1,CA
53,CA4570024345,474.0,46.4,NORTON AIR FORCE BASE (LNDFLL #2),1980,I-10/US 395 FORMER NORTON AFB,SAN BERNARDIN,SAN BERNARDINO,CA,92408.0,9,Currently on the,34.09806,-117.2372,39.65,F,1987-07-22,2006-05-16,completed,,0,0,0,0,0,0,0,0,0,1,0,0.2297464619779908,0.05075279149825651,0.0,0.2043322428314203,0.05075279149825651,0.6477635619241064,1.4928431855767859,0.5071580653958453,0.2067566463664912,0.4219596248504128,20527.0,3400000,15.03928598958639,1,6873.0,1,reagan2,1987,California,1984,1,CA
54,CA8210020832,474.0,46.4,SHARPE ARMY DEPOT,1980,700 EAST ROTH RD,LATHROP,SAN JOAQUIN,CA,95330.0,9,Currently on the,37.829159999999995,-121.2672,42.24,F,1987-07-22,2003-06-27,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,683000,13.434250138552928,1,5819.0,1,reagan2,1987,California,1984,1,CA
55,CA8570024143,474.0,46.4,MATHER AIR FORCE BASE (AC&W DISPOSAL SITE),1980,MATHER AIR FORCE BASE,MATHER,SACRAMENTO,CA,95655.0,9,Currently on the,38.55695,-121.2972,28.9,F,1987-07-22,2009-09-29,completed,,0,0,0,0,0,0,0,0,0,1,0,0.14451859010398102,0.0,0.01830314499712913,0.07092468918312006,0.01830314499712913,0.3378455684131362,1.0,0.0,0.014680647163239881,0.2451858922266806,12812.0,108000,11.589886506106357,1,8105.0,1,reagan2,1987,California,1984,1,CA
56,CAD001864081,580.0,46.4,WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLAN,1980,401 HENDY AVENUE,SUNNYVALE,SANTA CLARA,CA,95117.0,9,Currently on the,37.3787,-122.0225,39.93,G,1986-06-10,2000-09-27,completed,,0,0,0,0,0,0,0,0,0,1,0,0.05249090746941296,0.0271364364203958,0.035385149088593665,0.5357590119613729,0.06252158550898948,0.8518979481467942,2.0,0.0,0.4016828072081692,0.6353653243082884,9038.142857142857,6500000,15.687312734865866,0,5223.0,1,reagan2,1986,California,1984,1,CA
57,CAD009106220,580.0,46.4,T.H. AGRICULTURE & NUTRITION CO.,1980,7183 E MCKINLEY AVE,FRESNO,FRESNO,CA,93727.0,9,Deleted from the,36.764720000000004,-119.6605,41,G,1986-06-10,2004-06-24,completed,21-Aug-06,0,0,0,0,0,0,0,0,0,1,0,0.02092999290242872,0.0206206820163335,0.014125169307733084,0.165274770991613,0.03474585132406659,0.40962986222606207,0.8906072804922791,0.1093927195077209,0.1095989267651177,0.3216826497894121,13103.0,3574000,15.08919597470151,0,6589.0,1,reagan2,1986,California,1984,1,CA
58,CAD009111444,474.0,46.4,TELEDYNE SEMICONDUCTOR,1980,1300 TERRA BELLA AVE,MOUNTAIN VIEW,SANTA CLARA,CA,94043.0,9,Currently on the,37.4108,-122.0797,35.35,G,1987-07-22,1992-03-31,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,2000000,14.508657738524219,0,1714.0,1,reagan2,1987,California,1984,1,CA
59,CAD009112087,47.0,46.4,"KOPPERS CO., INC. (OROVILLE PLANT)",1980,BAGGETT-MARYSVILLE RD,OROVILLE,BUTTE,CA,95965.0,9,Currently on the,39.47083,-121.5643,33.73,G,1984-09-21,2003-09-04,completed,,0,0,0,0,0,0,0,0,0,1,0,0.27382466798108784,0.15541117861500314,0.10459251685358603,0.2313471485080185,0.2600036954685892,1.2313369592463563,0.0,1.2493405814683318,1.1822581397980518,1.110208521321107,10631.0,606000,13.314635265051452,0,6922.0,1,reagan2,1984,California,1984,1,CA
60,CAD009205097,580.0,46.4,RAYTHEON CORP.,1980,350 ELLIS ST,MOUNTAIN VIEW,SANTA CLARA,CA,94043.0,9,Currently on the,37.3975,-122.0533,29.76,G,1986-06-10,1999-08-24,completed,,0,0,0,0,0,0,0,0,0,1,0,0.29491956805443964,0.0,0.0,0.11772018893446998,0.0,0.5861215962366808,2.0,0.0,0.023544037786894,0.4597274215853277,12416.666666666664,56000000,17.840862248699423,0,4823.0,1,reagan2,1986,California,1984,1,CA
61,CAD041472986,474.0,46.4,NATIONAL SEMICONDUCTOR CORP.,1980,2900 SEMICONDUCTOR AVE,SANTA CLARA,SANTA CLARA,CA,95050.0,9,Currently on the,37.37528,-121.9989,35.57,G,1987-07-22,1997-10-16,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,1700000,14.346138809026444,0,3739.0,1,reagan2,1987,California,1984,1,CA
62,CAD042728840,474.0,46.4,APPLIED MATERIALS,1980,3050 BOWERS AVE,SANTA CLARA,SANTA CLARA,CA,95051.0,9,Currently on the,37.3777,-121.9777,31.94,G,1987-07-22,1993-09-27,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,715000,13.480037821676145,0,2259.0,1,reagan2,1987,California,1984,1,CA
63,CAD048634059,580.0,46.4,"ADVANCED MICRO DEVICES, INC.",1980,901 THOMPSON PL,SUNNYVALE,SANTA CLARA,CA,94086.0,9,Currently on the,37.3825,-122.0086,37.93,G,1986-06-10,1993-09-17,completed,,0,0,0,0,0,0,0,0,0,1,0,0.06354190042373398,0.02693021428693833,0.02268887925143067,0.4063143098993427,0.049619093538369005,0.8563303669247291,2.0,0.0,0.2885895993351588,0.6881320527488782,8304.0,21000000,16.860032995687696,0,2656.0,1,reagan2,1986,California,1984,1,CA
64,CAD048645444,580.0,46.4,BECKMAN INSTRUMENTS (PORTERVILLE PLANT),1980,167 W POPLAR AVE,PORTERVILLE,TULARE,CA,93257.0,9,Currently on the,36.049,-119.0201,34.21,G,1986-06-10,1993-09-21,completed,,0,0,0,0,0,0,0,0,0,1,0,0.005736823393734307,0.02724991005364455,0.012370025398298208,0.483148081903085,0.03961993545194275,0.22068841910589426,0.0,0.3352456075608907,0.3058443885568302,0.1945141628163954,9660.0,399000,12.896716695872,0,2660.0,1,reagan2,1986,California,1984,1,CA
65,CAD049236201,474.0,46.4,MONOLITHIC MEMORIES,1980,1165 E ARQUES AVE,SUNNYVALE,SANTA CLARA,CA,94086.0,9,Currently on the,37.3816,-121.9968,35.57,G,1987-07-22,1994-08-22,completed,,0,0,0,0,0,0,0,0,0,1,0,0.025331735356761385,0.015199041214056831,0.008443903768124197,0.2016887807536248,0.02364294498218103,0.420265369043498,1.0,0.0,0.14764777739571894,0.3310012056981456,7188.285714285716,8400000,15.943742263813542,0,2588.0,1,reagan2,1987,California,1984,1,CA
66,CAD061620217,580.0,46.4,INTEL CORP. (MOUNTAIN VIEW PLANT),1980,365 E MIDDLEFIELD RD,MOUNTAIN VIEW,SANTA CLARA,CA,94040.0,9,Currently on the,37.3962,-122.0566,29.76,G,1986-06-10,1999-08-24,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,56000000,17.840862248699423,0,4823.0,1,reagan2,1986,California,1984,1,CA
67,CAD065021594,580.0,46.4,LOUISIANA-PACIFIC CORP.,1980,HWY 70 GEORGIA PACIFIC WAY,OROVILLE,BUTTE,CA,95965.0,9,Deleted from the,39.4743,-121.5703,41,G,1986-06-10,1995-10-01,completed,21-Nov-96,0,0,0,0,0,0,0,0,0,1,0,0.26199334283457376,0.07871548832899852,0.06383395490838023,0.10887017980510193,0.14254944323737875,0.5615821457757192,0.0,0.030154687635785125,0.5956530262454809,0.5102800108751113,9308.0,1,0.0,0,3400.0,1,reagan2,1986,California,1984,1,CA
68,CAD092212497,580.0,46.4,INTEL MAGNETICS,1980,3000 OAKMEAD VILLAGE DR,SANTA CLARA,SANTA CLARA,CA,95051.0,9,Currently on the,37.3756,-121.9801,31.94,G,1986-06-10,1992-08-19,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,1102000,13.912637268694997,0,2262.0,1,reagan2,1986,California,1984,1,CA
69,CAD980496863,47.0,46.4,ATLAS ASBESTOS MINE,1980,LOS GATOS CREEK RD NW OF FRESNO,COALINGA,FRESNO,CA,93210.0,9,Currently on the,36.321659999999994,-120.5867,45.55,G,1984-09-21,1999-09-02,completed,,0,0,0,0,0,0,0,0,0,1,0,0.005719033259189577,0.0,0.0,0.6135622998045301,0.0,0.0,0.0,0.9950978668284348,0.0,0.0,5000.0,4286000,15.27086445501566,0,5459.0,1,reagan2,1984,California,1984,1,CA
70,CAD980677355,183.0,46.4,SAN GABRIEL VALLEY (AREA 1),1980,PECK RD & REAL,EL MONTE,LOS ANGELES,CA,91733.0,9,Currently on the,34.125,-118.0,42.24,G,1984-05-08,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.7951965201940532,0.04555449138339945,0.03475942437066987,0.8348846746010223,0.08031391575406932,0.5424162116457937,3.0,0.0,0.473301345046567,0.491585777395014,11492.0,14000000,16.454567887579532,0,12294.0,0,reagan2,1984,California,1984,1,CA
71,CAD980817217,145.0,46.4,COALINGA ASBESTOS MINE,1980,PINE CYN 15 MI NW OF,COALINGA,FRESNO,CA,93210.0,9,Deleted from the,36.31,-120.5283,41,G,1984-06-15,1995-03-14,completed,24-Apr-98,0,0,0,0,0,0,0,0,0,1,0,0.005719033259189577,0.0,0.0,0.6135622998045301,0.0,0.0,0.0,0.9950978668284348,0.0,0.0,5000.0,2500000,14.73180128983843,0,3924.0,1,reagan2,1984,California,1984,1,CA
72,CAD980817985,183.0,46.4,SAN GABRIEL VALLEY (AREA 4),1980,STIMSON AVE & OLD VALLEY BLVD,LA PUENTE,LOS ANGELES,CA,91744.0,9,Currently on the,34.016659999999995,-117.9583,28.9,G,1984-05-08,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.05419993203506218,0.015967613708592725,0.00978297512772112,0.6347689198882012,0.02575058883631384,0.24491172736907565,1.0,0.0,0.22905656078276898,0.21961092962496928,8269.75,27798,10.232719354644704,0,12294.0,0,reagan2,1984,California,1984,1,CA
73,CAD980818512,183.0,46.4,SAN GABRIEL VALLEY (AREA 2),1980,SUNSET & SAN BERNARDINO FREEWAY,BALDWIN PARK,LOS ANGELES,CA,91706.0,9,Currently on the,34.073609999999995,-117.9361,42.24,G,1984-05-08,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.17206070352835195,0.053054910170276935,0.04181232757714619,0.8722414727122421,0.09486723774742313,1.7655556890589963,4.0,0.0,0.4979870139608414,1.5066075356324018,22948.25,184000000,19.03044631557326,0,12294.0,0,reagan2,1984,California,1984,1,CA
74,CAD980818579,183.0,46.4,SAN GABRIEL VALLEY (AREA 3),1980,MAIN ST & GAFIELD AVE,ALHAMBRA,LOS ANGELES,CA,91801.0,9,Currently on the,34.1,-118.125,28.9,G,1984-05-08,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.04461042322886127,0.04357077006141838,0.05061753703371119,1.0524463184902748,0.09418830709512956,2.7375657706654537,5.0,0.0,0.5858411119098166,1.6483050632427083,24614.2,150000,11.918390573078392,0,12294.0,0,reagan2,1984,California,1984,1,CA
75,CAD980884357,474.0,46.4,"WASTE DISPOSAL, INC.",1980,12731 E LOS NIETOS RD,SANTA FE SPRI,LOS ANGELES,CA,90670.0,9,Currently on the,33.95,-118.055,34.6,G,1987-07-22,2005-08-12,completed,,0,0,0,0,0,0,0,0,0,1,0,0.005563909275413253,0.022406014590740302,0.01503759403154201,0.7921804494515747,0.03744360862228231,0.2464661646282017,1.0,0.0,0.2636090228566741,0.2257142858971883,8251.5,7830000,15.873473067966986,0,6596.0,1,reagan2,1987,California,1984,1,CA
76,CAD980894885,580.0,46.4,SOUTH BAY ASBESTOS AREA,1980,FT OF LIBERTY ST GUADALUPE RIV,ALVISO,SANTA CLARA,CA,95002.0,9,Currently on the,37.42986,-121.9811,44.68,G,1986-06-10,1998-09-23,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,7561000,15.838514014540406,0,4488.0,1,reagan2,1986,California,1984,1,CA
77,CAD980894893,580.0,46.4,SAN FERNANDO VALLEY (AREA 1),1980,NORTH HOLLYWOOD WELLFIELD AREA,NORTH HOLLYWO,LOS ANGELES,CA,91601.0,9,Currently on the,34.19,-118.3514,42.24,G,1986-06-10,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.007869256277669278,0.032066648368777095,0.032537171924923336,0.7122472261781441,0.06460382029370043,1.3044726874425536,3.0,0.0,0.5317127811389633,1.1210481702785111,18137.666666666668,134181220,18.714701832321804,0,11531.0,0,reagan2,1986,California,1984,1,CA
78,CAD980894901,580.0,46.4,SAN FERNANDO VALLEY (AREA 2),1980,CRYSTAL SPRINGS WELLFIELD AREA,GLENDALE,LOS ANGELES,CA,91209.0,9,Currently on the,34.163129999999995,-118.286,42.24,G,1986-06-10,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.009034241828027468,0.03253501725582292,0.034685396758022194,0.7680027042413746,0.06722041401384513,1.381311841111568,3.0,0.0,0.5620610722200996,1.1140883995656727,11268.2,108000000,18.497641785088494,0,11531.0,0,reagan2,1986,California,1984,1,CA
79,CAD980894976,580.0,46.4,SAN FERNANDO VALLEY (AREA 4),1980,POLLOCK WELLFIELD,LOS ANGELES,LOS ANGELES,CA,90086.0,9,Currently on the,34.11208,-118.2539,35.57,G,1986-06-10,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.055525126220779306,0.0795080678001234,0.052253861843618736,2.1333709976798896,0.13176192964374214,1.3994519129963152,4.0,0.0,0.9441315329548979,0.9957784531803868,13550.8,13739407,16.435778685166273,0,11531.0,0,reagan2,1986,California,1984,1,CA
80,CAD980894984,610.0,46.4,SAN FERNANDO VALLEY (AREA 3),1980,GLORIETTA WELLFIELD AREA,GLENDALE,LOS ANGELES,CA,91209.0,9,Deleted from the,34.205129,-118.230893,41,G,1986-07-10,2004-05-20,completed,12-Oct-04,0,0,0,0,0,0,0,0,0,1,0,0.007829373332980394,0.0324364083232217,0.024634569874128497,0.215181039703696,0.0570709781973502,1.7087988621942332,3.0,0.0,0.3526518922129072,1.2203124288861624,15325.25,1,0.0,0,6524.0,1,reagan2,1986,California,1984,1,CA
81,CAD990793887,580.0,46.4,FIRESTONE TIRE & RUBBER CO. (SALINAS PLANT),1980,340 EL CAMINO REAL S,SALINAS,MONTEREY,CA,93901.0,9,Deleted from the,36.6249,-121.5901,41,G,1986-06-10,1991-12-24,completed,21-Apr-05,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,5722000,15.559828952592193,0,2023.0,1,reagan2,1986,California,1984,1,CA
82,CAT000612184,580.0,46.4,INTEL CORP. (SANTA CLARA III),1980,2880 NORTHWESTERN PKWY,SANTA CLARA,SANTA CLARA,CA,95051.0,9,Currently on the,37.3737,-121.9717,31.94,G,1986-06-10,1992-08-18,completed,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,168000,12.031719258385396,0,2261.0,1,reagan2,1986,California,1984,1,CA
83,CAT080012024,580.0,46.4,"OPERATING INDUSTRIES, INC., LANDFILL",1980,900 N POTRERO GRANDE DR,MONTEREY PARK,LOS ANGELES,CA,91754.0,9,Currently on the,34.03333,-118.10555,57.22,G,1986-06-10,2012-09-11,completed,,0,0,0,0,0,0,0,0,0,1,0,0.006698037868859788,0.02435607187467214,0.020291650131484932,0.7723256245156954,0.04464772200615708,0.8991169816346878,2.0,0.0,0.2945015489337446,0.6293267066354866,13391.6,162000,11.99535161421452,0,9590.0,1,reagan2,1986,California,1984,1,CA
84,CA1170090087,379.0,46.4,TREASURE ISLAND NAVAL STATION-HUNTERS POINT,1980,HUNTERS POINT NAVAL SHIPYARD,SAN FRANCISCO,SAN FRANCISCO,CA,94124.0,9,Currently on the,37.72229,-122.36731999999999,48.77,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.05128203261204097,0.0,0.10256410354673468,0.10256410354673468,0.10256410354673468,0.6153846212804079,1.0,0.0,0.0,0.10256410354673468,22500.0,11161000,16.227936116637853,1,10271.0,0,bush_father,1989,California,1988,1,CA
85,CA1570024504,661.0,46.4,EDWARDS AIR FORCE BASE,1990,AFFTC EDWARDS AFB,EDWARDS AFB,KERN,CA,93524.0,9,Currently on the,34.94943,-117.8857,33.62,F,1990-08-30,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.11464367825455965,0.004041515540687197,0.015222966222070668,0.07759665613221849,0.019264481762757867,0.4720463732965414,0.0,0.0,0.012259199797030995,0.4293412410553689,27852.0,1,0.0,1,9989.0,0,bush_father,1990,California,1988,1,CA
86,CA2170023533,379.0,46.4,CAMP PENDLETON MARINE CORPS BASE,1980,CAMP PENDLETON MARINE BASE,CAMP PENDLETO,SAN DIEGO,CA,92055.0,9,Currently on the,33.30666,-117.3408,33.79,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.19707919956255807,0.00071147736307787,0.0067028662102250535,0.13956188063461733,0.007414343573302925,0.1765961360028933,0.2977719526788527,0.7022280473211473,0.025613185070803318,0.1529301605601661,12680.0,2909000,14.883319937477339,1,10271.0,0,bush_father,1989,California,1988,1,CA
87,CA2570024453,471.0,46.4,GEORGE AIR FORCE BASE,1990,AIR BASE RD- NR ST RTE 395,VICTORVILLE,SAN BERNARDINO,CA,92392.0,9,Currently on the,34.595,-117.3833,33.62,F,1990-02-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.2732249828223108,0.03779367317235236,0.03265411958389147,0.2895252434033932,0.07044779275624384,0.7997867009237749,0.9527122203179392,0.20204092937671453,0.19549636878328,0.7796781274408662,21801.0,1200,7.090076835776092,1,10179.0,0,bush_father,1990,California,1988,1,CA
88,CA2890090002,661.0,46.4,LAWRENCE LIVERMORE NATL LAB (SITE 300) (USD,1990,CORRAL HOLLOW ROAD,TRACY,SAN JOAQUIN,CA,95376.0,9,Currently on the,37.6443,-121.57666,31.58,F,1990-08-30,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.009246304890320186,0.009526458559195823,0.0064443826336187645,0.07789297605476543,0.015970841192814587,0.615858733457111,0.5393667570874906,0.4606332429125093,0.06668536414154877,0.4914541563954579,65435.0,4500000,15.319587954740548,1,9989.0,0,bush_father,1990,California,1988,1,CA
89,CA4570024527,379.0,46.4,MARCH AIR FORCE BASE,1980,22 CSG/CC,RIVERSIDE,RIVERSIDE,CA,92518.0,9,Currently on the,33.90638,-117.2557,31.94,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.20321597131084304,0.003049624720472667,0.0016634326727121113,0.10063764900658967,0.004713057393184778,0.3507069591628276,0.0,0.0,0.03853618102033289,0.30385362031743274,7758.666666666668,3402700,15.04007979208886,1,10271.0,0,bush_father,1989,California,1988,1,CA
90,CA4971520834,661.0,46.4,TRACY DEFENSE DEPOT (USARMY),1990,CHRISMAN RD,TRACY,SAN JOAQUIN,CA,95376.0,9,Currently on the,37.71528,-121.3911,37.16,F,1990-08-30,2012-09-26,completed,,0,0,0,0,0,0,0,0,0,1,0,0.18623178094092505,0.018718913701029957,0.031198398418858686,0.5005761423638597,0.04991731211988863,0.9376576969612356,0.0,1.9404373126992096,0.500365568341459,0.8817629671143725,36901.5,1,0.0,1,8063.0,1,bush_father,1990,California,1988,1,CA
91,CA5570024575,379.0,46.4,TRAVIS AIR FORCE BASE,1980,TRAVIS AFB,TRAVIS AFB,SOLANO,CA,94535.0,9,Currently on the,38.26445,-121.9332,29.49,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.19645891082795267,0.003576857625728954,0.013502638106228086,0.08101582776182809,0.01707949573195704,0.32889206805406,1.0,0.0,0.030492712266210836,0.2834659751566538,12145.0,270000,12.506177237980511,1,10271.0,0,bush_father,1989,California,1988,1,CA
92,CA6170023208,471.0,46.4,EL TORO MARINE CORPS AIR STATION,1990,EL TORO MARINE CORPS AIR STA,EL TORO,ORANGE,CA,92709.0,9,Currently on the,33.67666,-117.7176,37.43,F,1990-02-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.15340494909853894,0.005667473246232393,0.01246156880900028,0.2716142926170509,0.018129042055232674,0.9209113854299464,1.9482823836869436,0.05171761631305664,0.1115872073053755,0.8274973822376692,46946.0,101400,11.52682837013922,1,10179.0,0,bush_father,1990,California,1988,1,CA
93,CA7210020676,471.0,46.4,FORT ORD,1990,FORMER ARMY BASE FORT ORD,MARINA,MONTEREY,CA,93933.0,9,Currently on the,36.625,-121.75,42.24,F,1990-02-21,2018-01-04,,,1,0,0,0,0,0,0,0,0,1,0,0.2557797907865694,0.0014689942589428163,0.011716974637414192,0.12157671955810233,0.013185968896357007,0.3654646558037783,0.8747158191975595,0.12528418080244047,0.02476303730869953,0.3462278338053181,23084.0,149000,11.911701584927597,1,10179.0,0,bush_father,1990,California,1988,1,CA
94,CA7210020759,471.0,46.4,RIVERBANK ARMY AMMUNITION PLANT,1990,5300 CLAUS RD,RIVERBANK,STANISLAUS,CA,95367.0,9,Currently on the,37.71695,-120.9181,63.94,F,1990-02-21,1997-09-30,completed,,0,0,0,0,0,0,0,0,0,1,0,0.006840781534801942,0.05860000772478442,0.05257518869228306,0.5182899409413375,0.11117519641706748,0.7955442075071546,0.0,0.9634830781547924,0.4379956206863294,0.7244342387295327,33309.5,8720000,15.981129795885163,1,2778.0,1,bush_father,1990,California,1988,1,CA
95,CA8170024261,379.0,46.4,BARSTOW MARINE CORPS LOGISTICS BASE,1980,MARINE CORPS LOGIS BASE- NEBO,BARSTOW,SAN BERNARDINO,CA,92311.0,9,Currently on the,34.87833,-116.9389,37.93,F,1989-11-21,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,5000.0,13739407,16.435778685166273,1,10271.0,0,bush_father,1989,California,1988,1,CA
96,CA9800013030,24.0,46.4,JET PROPULSION LABORATORY (NASA),1990,4800 OAK GROVE DR,PASADENA,LOS ANGELES,CA,91109.0,9,Currently on the,34.20118,-118.16743000000001,50.0,F,1992-10-14,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,2.43636505829303,0.10117933725752633,0.06698338855163465,0.6588491055058276,0.16816272580916095,2.689278965517908,5.0,0.0,0.4936937603034959,2.210393457240632,53886.0,68397000,18.040839521981795,1,9213.0,0,bush_father,1992,California,1988,1,CA
97,CAD008242711,331.0,46.4,MONTROSE CHEMICAL CORP.,1980,20201 S NORMANDIE AVE,TORRANCE,LOS ANGELES,CA,90502.0,9,Currently on the,33.84833,-118.2983,32.1,G,1989-10-04,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.010273972641197868,0.011344177924124238,0.014768835471190197,0.8587328623191528,0.02611301339531444,0.28852739753817985,2.0,0.0,0.21361301382979989,0.2641267123816471,9631.666666666666,53761000,17.800058855196646,0,10319.0,0,bush_father,1989,California,1988,1,CA
98,CAD009103318,331.0,46.4,JASCO CHEMICAL CORP.,1980,1710 VILLA ST,MOUNTAIN VIEW,SANTA CLARA,CA,94041.0,9,Currently on the,37.3988,-122.0882,35.36,G,1989-10-04,2002-09-20,completed,,0,0,0,0,0,0,0,0,0,1,0,0.07406615609555901,0.05761581736032724,0.005598831567622011,0.41991348264377293,0.06321464892794924,1.0397155206989408,2.0,0.0,0.3787301352858246,0.7176810947265126,8004.142857142857,370000,12.821258284620408,0,4734.0,1,bush_father,1989,California,1988,1,CA
99,CAD009106527,24.0,46.4,MCCORMICK & BAXTER CREOSOTING CO.,1990,1214 W WASHINGTON ST,STOCKTON,SAN JOAQUIN,CA,95203.0,9,Currently on the,37.94785,-121.30663,74.86,G,1992-10-14,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.6795564215078853,0.2594336472574613,0.16691467668878818,2.1292425763993323,0.42634832394624944,1.2553865326521896,5.0,0.0,1.6807111266269303,1.2032330721875957,17637.2,4000000,15.201804919084164,0,9213.0,0,bush_father,1992,California,1988,1,CA
100,CAD009138488,635.0,46.4,"SPECTRA-PHYSICS, INC.",1990,1250 W MIDDLEFIELD RD,MOUNTAIN VIEW,SANTA CLARA,CA,94042.0,9,Currently on the,37.40805,-122.0786,37.2,G,1991-02-11,1992-09-16,completed,,1,0,0,0,0,0,0,0,0,1,0,0.6050740855903702,0.1005863895867421,0.07116918598846272,1.193338418429156,0.1717555755752048,4.566666685700602,8.0,0.0,0.8184050069570692,3.901735595172335,39417.375,2000000,14.508657738524219,0,583.0,1,bush_father,1991,California,1988,1,CA
101,CAD009159088,471.0,46.4,"TRW MICROWAVE, INC (BUILDING 825)",1990,825 STEWART DR,SUNNYVALE,SANTA CLARA,CA,94086.0,9,Currently on the,37.3846,-122.0085,31.94,G,1990-02-21,1993-09-17,completed,,0,0,0,0,0,0,0,0,0,1,0,0.2588866610806756,0.09753191731483246,0.08950299635744048,1.946282934887904,0.18703491367227293,3.4281195305595187,7.0,0.0,1.0295797401048672,3.1894628924144874,42756.0,2800000,14.845129975145433,0,1304.0,1,bush_father,1990,California,1988,1,CA
